Id	Text	Label
SA_TU_626	ಎಡ್ಡೆ ಹಾಸ್ಯಭಾರಿ ಶೋಕಾತ್ಂಡ್ದಾಯ್ಜಿವರ್ಲ್ಡ್ ಚಾನೆಲ್ ಗ್ ಸೊಲ್ಮೆಲು😂🙏	Mixed
SA_TU_627	​ od8du  bro please write in your own script so that we can translate	Not Tulu
SA_TU_628	ayag pukulin google d sarch manpoli🤣🤣🤣🤣	Negative
SA_TU_629	tumara eh song bahut pukuli hai bhai	Not Tulu
SA_TU_630	waaaಎಡ್ಡೆ ರೀತಿ ಡ್ ಮಂದರ್ goosebumpsಕೊರಗಜ್ಜ	Neutral
SA_TU_631	yabbaaaa rakkilekka thinpunu🤮	Neutral
SA_TU_632	ayana maya athina pukuli areda undu	Neutral
SA_TU_633	et kendala nanala kenodu pand apundu	Negative
SA_TU_634	niklena moke ashirvada prothsaha inchene namma teamda mitthu uppad	Positive
SA_TU_635	rishi masth tumbuver p	Mixed
SA_TU_636	prfct prtnr tikder	Neutral
SA_TU_637	rt  ತುಳುಕು ರಾಜ್ಯ ಬಾಸೆದ ಮಾನಾದಿಗೆದ ಪೊರುಂಬಾವಡ್ 8ನೇ ಪರಿಚ್ಚೇದೊದ ಪೊರುಂಬು ಆವಡ್ ಇನಿ ಕೋಡೆದ ಅತ್ತ್ ತುಳುಕು ಸ್ವತಂತ್ರ್ಯ ಅಸ್ಥಿತ್ವ ಬೋಡು ಇಜಿಂಡ…	Neutral
SA_TU_638	ya kukkuda feeling byankaraaa 😂😂😂 this episode was jigaaa ❤️❤️❤️ 	Neutral
SA_TU_639	kadandaleg dialogue ijja	Mixed
SA_TU_640	"tulu letter kṛ ಕೃ കൃ


 "	Neutral
SA_TU_641	one thing has to say that u have a great voice i liked it	Not Tulu
SA_TU_642	obviously we missed santu😢😢	Not Tulu
SA_TU_643	vijayanna please next seasongh prasamshagh chance korle please verry gud performens hats upp	Neutral
SA_TU_644	super concept anna	Positive
SA_TU_645	  kulle batthe 🤭	Positive
SA_TU_646	rt  ದಂಧೆ ಜೋರಾಗಿದೆ ಸ್ವಾಮಿ ಕೊರಗಜ್ಜ ಕಾಪುಲೆ	Mixed
SA_TU_647	ck film act malpule suuperb acting ck	Mixed
SA_TU_648	rt  ತುಲುನಾಡ್ಡ್  ತುಲು ಬಾಸೆನ್ ಬೊಕ್ಕ ಕೊಡವನಾಡ್ಡ್  ಕೊಡವ ಬಾಸೆನ್ ಶಿಕ್ಷಣ ಬೊಕ್ಕ ಆಡಳಿತಡ್ ಕಡ್ಡಾಯ ಮಲ್ಪುನ ಬಗ್ಗೆಟ್ಟ್ ತುಲುವೆರೆ ಪಕ್ಷ ಕರ್ನಾಟಕ ಮುಖ್ಯ…	Neutral
SA_TU_649	ದಿನೇಶ್ ಕೊಡಪದವು ಕಾಮಿಡಿ ಬಾರಿ ಪೊರ್ಲು ಸೂಪರ್	Positive
SA_TU_650	kelavara thoonaga ok  dumbuda masth kushi aavonditthundu	Positive
SA_TU_651	kindly send kannada comedy like dwista dhiguna maharaja	Neutral
SA_TU_652	मेक्सम र नरेशको गित	Not Tulu
SA_TU_653	unden thoodu thelthd thelthd bachind	Positive
SA_TU_654	danya dhanya mei kesari ka rang🤣🤣🤣	Neutral
SA_TU_655	super chotu anna	Positive
SA_TU_656	er nana comidy maatra atth dancela malpodu	Mixed
SA_TU_657	studio ಲೆತ್ತ್ ದ್ ಹಾಕೆರೆ ಬಲ್ಲಿ	Neutral
SA_TU_658	devergu koti chennayer nu comedy manpere ballithunduthappu manthar	Neutral
SA_TU_659	yakshagaana  yenglish ittela tooyara ista malpe	Negative
SA_TU_660	daily kori meen kajipu malpule barper 😂	Negative
SA_TU_661	congratulations team mad in kudla for 100k subscribers 🥳🥳🥰🤩😍😍😍	Not Tulu
SA_TU_662	v mohanlalna ಮಲಯಾಳ film baletta copy ಮಾಡಿದು malyalm movie dubed	Mixed
SA_TU_663	andala edrivar panodche rakshitha i love u rakshita❤	Not Tulu
SA_TU_664	mad in kudla  spr comdy	Positive
SA_TU_665	ಸಂತೋಷ ಆಂಡ್  ಸರ್	Mixed
SA_TU_666	oo bhai powder dha🤣🤣🤣	Neutral
SA_TU_667	ತೂನಗನೇ ಮೈ ಇರ್ಮೆನ ಆಪುಂಡು	Positive
SA_TU_668	gattadakl aanda dadand bro 🙄🙄🙄	Mixed
SA_TU_669	please avoid using thulunada dhaiva deverna names 🙏😢 in comedy show	Not Tulu
SA_TU_670	center fresh tindede paatheruna jeeb lab labaaaaaayi	Neutral
SA_TU_671	e song n search malthinareg award korodu	Neutral
SA_TU_672	kelau manda buddiyavarige bereyarige kashta kottare kushi sikaththe	Mixed
SA_TU_673	super comedy actor devdas kapikad🙏🙏🙏	Not Tulu
SA_TU_674	sprrrr umesh mejar	Mixed
SA_TU_675	12 nimisha thooye dala comedy ijji dayeganna english thulutu apujjaaa	Neutral
SA_TU_676	supper undu mathara	Positive
SA_TU_677	ಉಂದು ಉಂದು ಉಂದು ಬೋಡಿತ್ತಿನಿ	Neutral
SA_TU_678	deepak rai  super  comedy	Not Tulu
SA_TU_679	nice vlog 👍❤️❤️	Not Tulu
SA_TU_680	avn pukli maya aytante	Neutral
SA_TU_681	only tulunadu people understand the feeling of lyrics😂😂😂😁	Not Tulu
SA_TU_682	sanu ejjande bor apund	Neutral
SA_TU_683	eeth samaya dethara mare upload manpere finally thanks 😍🤘	Mixed
SA_TU_684	god bless you all👍👃	Not Tulu
SA_TU_685	best bhagavathike himmela hasya quality one👍☺️	Positive
SA_TU_686	ಕಮ್ಮಿದ ಜೋಡಿ ಲವರ್ಸ್	Neutral
SA_TU_687	yer pura e movie n 2020 quarantine days tuvondu ullar like malpule	Negative
SA_TU_688	super excellenglishtheading change malpule  rama na jaagodu tame aathnd	Negative
SA_TU_689	😂😂er thinle ereee thinud🤣	Neutral
SA_TU_690	meklena natakada team boka frst seasonrdla uller bale telipaled undu dala posath atth akleg	Negative
SA_TU_691	jp sir comedy sundar rai mandara atth sir	Not Tulu
SA_TU_692	ayana pukkuli nadudh korle marayaa	Neutral
SA_TU_693	i really miss santu	Not Tulu
SA_TU_694	full movie yepa boss😍	Neutral
SA_TU_695	sharath uchila wat a music 🔥🔥	Not Tulu
SA_TU_696	sirithe sumathi areg sadhid thikkina aari yer birkdhini🤔	Positive
SA_TU_697	super bro nice comedy ha ha ha	Not Tulu
SA_TU_698	shoku undu aanda nanala punches bodu	Mixed
SA_TU_699	super bhagavathike comedy super mayur naik maddale vadana super	Positive
SA_TU_700	poppa nd budni ijjinda nurthu kerthuve	Not Tulu
SA_TU_701	kudlada comedy must must	Neutral
SA_TU_702	the only emoji i can give is❣️🧡🧡❣️🧡❣️🧡❣️	Not Tulu
SA_TU_703	yaan gujarat de uppun pls ora meet aale sir	Neutral
SA_TU_704	pakistana gu iee pondo  popa	Neutral
SA_TU_705	jai ponnu joklena kulakk	Positive
SA_TU_706	athund thojod chali🧥	Neutral
SA_TU_707	"ಜನಪ್ರತಿನಿಧಿಗಳಲ್ಲಿ ನಮ್ಮ ಕೆಲವೊಂದು ಪ್ರಶ್ನೆಗಳು ಉತ್ತರದ ನಿರೀಕ್ಷೆಯಲ್ಲಿ
kl
 
 "	Positive
SA_TU_708	sunilanna and team always super	Not Tulu
SA_TU_709	very nicethamashede onji yedde lesson undu	Mixed
SA_TU_710	ಪುಷ್ಪಲತರವರ ಕನ್ನಡ ಕಂಡು ಕನ್ನಡಪರ ಸಂಘಟಕರ ಹೃದಯ ಢಮ್ ಆಗುವುದರಲ್ಲಿ ಯಾವುದೇ ಸಂದೇಹವಿಲ್ಲ😀😀😀😂😂😂😂	Not Tulu
SA_TU_711	yeth sati avene pandond ulle maare aayena vaa size da pukuli🤣	Negative
SA_TU_712	ಅದ್ಬುತ ಕಲಾವಿದ ರವಿ ರಾಮಕುಂಜ	Mixed
SA_TU_713	enagidhe bhumika ge enuk death hadhru antha heli	Not Tulu
SA_TU_714	palani swamy maal kudi 😂😂🤣🤣🤣	Mixed
SA_TU_715	superb thank uuuuu frrrr uploading	Not Tulu
SA_TU_716	phone home theatre ge connect agidde gamatthuu	Neutral
SA_TU_717	kammi rate da aushwarya	Mixed
SA_TU_718	yashraj mukhate of tulunadu😅🤣	Not Tulu
SA_TU_719	"ಖಾವಂದೆರೆಡ ತುಲು ಅಧಿಕೃತ ಬಾಸೆಗಾದ್ ಅರಿಕೆ

kl              "	Neutral
SA_TU_720	devi na vesha bhushana masth aathndprashanth ck is  suitable  for this role	Mixed
SA_TU_721	wow very fantastic superd 😊	Not Tulu
SA_TU_722	really lololol funny best comedy devdas kaapidad really a top comedian	Not Tulu
SA_TU_723	पुकुलि मतलब प्यारी सि होताहे और r	Not Tulu
SA_TU_724	ending nanala yedde kortholi  but anyways good drama	Positive
SA_TU_725	erena video toodh tension doora apundu😘😂😂😂👌👌👌	Negative
SA_TU_726	super msg jai hindyan army loverskit super aathnd	Positive
SA_TU_727	she passed away rip ajji	Not Tulu
SA_TU_728	yereg maatha e show msth ista	Negative
SA_TU_729	woww amazing bro 😍😍😍😍	Not Tulu
SA_TU_730	avv sanksarath    samskara	Neutral
SA_TU_731	ಇದನ್ನೇ ತುಳು ಮತ್ತು ಕನ್ನಡದಲ್ಲೂ  ಮಾಡಿ👍🏻🙏🏼🇮🇳	Neutral
SA_TU_732	gf ko nam pukuli rakhdeko ta geet nai vanex bt love this song️️	Not Tulu
SA_TU_733	wow bro u have a nice pukuli though	Not Tulu
SA_TU_734	deverna comedy budle	Neutral
SA_TU_735	we could have his concert in mangalore  mayatena pukulen tuvole	Not Tulu
SA_TU_736	hii sis ireg digestion process sari apunde😇😇	Negative
SA_TU_737	suprrr undu yan purala mumbai d thupe	Negative
SA_TU_738	super acting 	Not Tulu
SA_TU_739	dislike malpuna akulu compare malpuna akulu add epodu😂🤣😅	Negative
SA_TU_740	even if the meaning of pukuli but i liked his voice very much	Not Tulu
SA_TU_741	ತುಳುಡು ಕಾಮಿಡಿ ಮಲ್ಪುಲೆ ಪ್ಲೇಸ್	Neutral
SA_TU_742	ayana pukuli bangarda adippodu yera kandondu pother nadre banga apunek padya manthe	Neutral
SA_TU_743	vry vry good climax is very nice	Not Tulu
SA_TU_744	aravind bolar thelike super	Positive
SA_TU_745	gurta ne ajji mara re😂 voice de gurta ayini super 👌 show	Neutral
SA_TU_746	"ಕೆನರಾದ ಸುರುತ ಚರ್ಚ್ ಕುಡ್ಲದ ರೋಸಾರಿಯೋ ಚರ್ಚ್
 "	Neutral
SA_TU_747	yava movie edu	Mixed
SA_TU_748	every episode i love watching	Not Tulu
SA_TU_749	ಬಾರಿ ಪೊರ್ಲುದ ಸಾಹಿತ್ಯ ಅಮರ್ ಸ್ವಾಮಿ ಅತ್ಯದ್ಭುತವಾಯಿನ ಕಂಠಸಿರಿ ಪೂಜಾ ಸ್ವಾಮಿ🙏🙏🙏	Positive
SA_TU_750	namma aravindanna na comedy ye comedy🤣🤣	Mixed
SA_TU_751	arvind bolar sir avru yella pathrakku sayyiyendu thorisi koduthiddare hats off sir	Not Tulu
SA_TU_752	love u dodda lovely dodda	Positive
SA_TU_753	ending mathu yedde malder d k sir	Negative
SA_TU_754	bhagavatherna song dha voice	Neutral
SA_TU_755	all the best mohan sir and the whole team of tthudar❤	Not Tulu
SA_TU_756	this song has separate fan base in mangalore 😌😌 yenchi pukulida song marre	Neutral
SA_TU_757	best wishes for next performance	Not Tulu
SA_TU_758	this song has separate fanbase in kudla udupi🤣	Not Tulu
SA_TU_759	rt  ವಿಟ್ಲ ಅರಂತಡೆದ ಪೊನ್ಜೊವುನಕ್ಲೆಗ್ ಕನ್ನಡೊ ಅರ್ಥ ಆಪೆದಿಜಿ ಅಕ್ಲೆಗ್ ಬೋಡಾದ್ ಸಂಕಯ್ಯ ಬಾಗೋತೆರ್ ಪಾರ್ತಿಸುಬ್ಬನ ಪಂಚವಟಿ ವಾಲಿಸುಗ್ರೀವ ಕಾಳಗೊನು ತು…	Neutral
SA_TU_760	super undu kathek thirl cmdy  poorala unduprathiyorinala act super	Positive
SA_TU_761	jai tulunaad solmelu	Positive
SA_TU_762	ayyta colour panle so nadare easy apundu	Neutral
SA_TU_763	gaji biji part 2 yepa	Neutral
SA_TU_764	yena rhyming words marree	Neutral
SA_TU_765	"ಪುತ್ತೂರ್ ಪನ್ಪಿ ಪುದರ್ ಎಂಚ ಬತ್ತ್ಂಡ್ ನಿಕ್‌ಲೆಗ್ ಗೊತ್ತುಂಡಾ

ನಿಕುಲೆಗ್ಗೊತ್ತುಂಡಾ "	Neutral
SA_TU_766	undhu pura family kulludhu thupina comedy yathulukk aynave ayna samskaara unduaven oripere karlpule 	Mixed
SA_TU_767	2nd month 5000 to 10000rs ಮಾಡಬಹುದು ಮನೆಯಲ್ಲಿ ಕುಳಿತುಕೊಂಡು monthly it will increase	Not Tulu
SA_TU_768	imalajacqueline dance shoku ithnda 😂😂😂	Positive
SA_TU_769	super sir  first day ne pudathaar  maree 😙😙😙😙😙🤣😂😂😂😂😂😂😂😂	Positive
SA_TU_770	baari porlu aathnd	Positive
SA_TU_771	super athnd husband wife	Positive
SA_TU_772	ಇಂಬ್ಯಾನ ಮಾಯತಿನ ಪುಕುಳಿನ್ ಒಲ್ಪ ನಾಡುನು ಮಾರ್ರೆ	Neutral
SA_TU_773	♪full song available on♪	Not Tulu
SA_TU_774	this vedio  made me laugh😂😂😂 in	Not Tulu
SA_TU_775	poora kalavidernala acting yedde aatundu kalavider poora onje	Positive
SA_TU_776	top athende bro continue manpi	Positive
SA_TU_777	super song 👍❤️ but we understand it mangaluru  language 😂😂😂😂😂	Not Tulu
SA_TU_778	mst super comedy	Positive
SA_TU_779	ಕನ್ನಡ ಸಾರ್ವಭೌಮದ ಹೆಸರಲ್ಲಿ ತುಳುನಾಡಿನಲ್ಲಿ ಕನ್ನಡ ಹೇರಿಕೆಗೆ ವಿರೋಧ	Neutral
SA_TU_780	❤ love from mangalore	Not Tulu
SA_TU_781	army training madkondidane	Not Tulu
SA_TU_782	eth sala tundala bore apuji marremaking video	Neutral
SA_TU_783	wa pukuli wa pukli	Not Tulu
SA_TU_784	bajee bappar galeeji paterd comedy daye malpuvar dont like comedy kilikili multhunda telike	Neutral
SA_TU_785	best movies tulunad  thaa sprb	Positive
SA_TU_786	totally litt litt 🥵	Mixed
SA_TU_787	nice movieಎಡ್ಡೆ ಫಿಲ್ಮ್	Not Tulu
SA_TU_788	all the best for movie nd sathish anna❤❤	Not Tulu
SA_TU_789	ಓ ವಿನಾಯಕೆರೆ ಈರ್ ಒಂಜಿ ಅದ್ಭುತ	Mixed
SA_TU_790	bring the old santhu    it was good concept	Not Tulu
SA_TU_791	yeng punglina comedy malpule nextg	Negative
SA_TU_792	pls movie upload manpule enkla oman du ulla masth jana wait mantondulla pls	Negative
SA_TU_793	this is a stress buster song for tuluvas i am laughing uncontrollable pukuli pukuli 😂😂😂😂😂😂😂😂😂😂😂😂😂	Not Tulu
SA_TU_794	great work  ಕೊರಗಜ್ಜ ಕಾಪುಲೇ	Not Tulu
SA_TU_795	daala aavad santhu raisye	Mixed
SA_TU_796	kusal baari yeddetthnd anda tulu kusalg kannada song daye padvar 	Mixed
SA_TU_797	next dating da pura aunty ottige bodchi arpith boss	Neutral
SA_TU_798	extra pukuli ethenakulu ayeg korle plz	Neutral
SA_TU_799	is that kushi shetty in first	Not Tulu
SA_TU_800	previously ravichandran upendra jaspal bhatti   now arpith	Not Tulu
SA_TU_801	great a original video undo plz	Not Tulu
SA_TU_802	baari porluda natakaa umesh mijar superb 👌👌👌	Positive
SA_TU_803	full movie paadle pls pls	Positive
SA_TU_804	yerandala naadth korle	Neutral
SA_TU_805	yenclena sslc 20 years celebration aule malthinibot house super	Neutral
SA_TU_806	ಸೂಪರ್ ಸ್ಟಾರ್  ಹೀಗೆ  ಮುಂದುವರಿಸಿ	Not Tulu
SA_TU_807	ಸೂಪರ್ ಸಾಂಗ್ಸ್ ಮೈ ಫೇವುರೆಟ್ ಮಸ್ತ್ ಇಷ್ಟ	Mixed
SA_TU_808	bari porluda massage     deeraj rai nice 👌	Positive
SA_TU_809	supercomedy shoku athnd	Positive
SA_TU_810	comedy atta ethuda bangadyna super apudu	Positive
SA_TU_811	we miss santhu	Not Tulu
SA_TU_812	para gate kudure dance kalpavuna teacher matha ode pother	Neutral
SA_TU_813	 fan of mik	Not Tulu
SA_TU_814	awesomepunches all actors acted well  got nice comments also	Not Tulu
SA_TU_815	poppa nataka full padle	Positive
SA_TU_816	dislike mandinakal ghattadakl thojod🤭🤭	Neutral
SA_TU_817	super song👌🏻👌🏻all the best kalanirel team	Not Tulu
SA_TU_818	soku news koryar ava😭😭😭😭😭 plz erenla kiladu tuvade plz😭😭😭	Not Tulu
SA_TU_819	hii rakshitha  vamanjoor gu bale 111213 gu krishi mela undu pls bale	Negative
SA_TU_820	kya socha anna super	Positive
SA_TU_821	congratulations to the entire tudarr team🎉🎉	Not Tulu
SA_TU_822	thanks a lot to namma tv	Not Tulu
SA_TU_823	eerna news source in shorts aa😂	Neutral
SA_TU_824	deerajraibhagavatike bokka  prashant ck  devivesa  sokuathndu	Negative
SA_TU_825	142 yenchi saav marre	Neutral
SA_TU_826	tumhara pukuli ko nadne keliye kudla se bahut log aaya haha pe😂🤣	Not Tulu
SA_TU_827	"ತುಳುನಾಡ ಮಲ್ಲಿಗೆಗ್ ಜಿಐ ಟ್ಯಾಗ್ ಉಪ್ಪುನ ವಿಷಯ ನಿಕ್ಲೆಗ್ ತೆರಿದುಂಡಾ 
ನಮ್ಮಊರು 
 "	Mixed
SA_TU_828	pls full move uplod manpule	Negative
SA_TU_829	agari shaily nanonjj padya panle sir kenere kushyapundu sir😍😍😍😍	Neutral
SA_TU_830	yedde song panpar marre er	Mixed
SA_TU_831	manju s  av tulu nad da bhashe part of karnataka	Neutral
SA_TU_832	"tulu letter kū ಕೂ കൂ


 "	Neutral
SA_TU_833	ಎಂಕ್ಲೆನ ಊರು ವಿಟ್ಲ	Neutral
SA_TU_834	ಡ್ರೆಸ್ ಫುಲ್ ಪಡ್ಲಾ ಓಕೆ	Neutral
SA_TU_835	yedde comedy supper athende 😊😃😄	Positive
SA_TU_836	what a content sir ji 🤣🤣🤣🤣🤣🤣🤣🤣🤣	Not Tulu
SA_TU_837	bale telipale enna mokeda usaal dinjina subasatalu	Mixed
SA_TU_838	rai bhagavather edde apundu	Positive
SA_TU_839	edde script korle anna making zero	Neutral
SA_TU_840	super song tulu lovely	Not Tulu
SA_TU_841	santhu na bari athndh upadra 😂😂😂🤣🤣🤣	Neutral
SA_TU_842	av nalpule ata tulu song ov pand erandala panoliyalink ithunda padoliya	Neutral
SA_TU_843	himmela was superb	Not Tulu
SA_TU_844	ಪುಲ್ಲ್ ನಾಟಕ ಅಪ್ಲೋಡ್ ಮಲ್ಪುಲೇ ಸೂಪರ್ ಉಂಡು	Positive
SA_TU_845	super yachi bro ❤️❤️	Not Tulu
SA_TU_846	paapa marre pukuli nadudu korle marre ibena	Neutral
SA_TU_847	undet sandeeper ijjer maare	Negative
SA_TU_848	i lost my pukuli	Not Tulu
SA_TU_849	"ಇನಿ ಕನ್ನಡ ಪತ್ರಿಕೋದ್ಯಮ ದಿನ ನಮ್ಮ ಕುಡ್ಲಡೇ ಕನ್ನಡೊದ ಸುರುತ ಪತ್ರಿಕೆ ಸುರುವಾತಿನಿ
 "	Neutral
SA_TU_850	this is one of the best videos 🤣	Not Tulu
SA_TU_851	comedy d lag masth malpuvar onthe time d masth content kanaleye	Negative
SA_TU_852	tulunad ki jai	Positive
SA_TU_853	seriously after watching this video i got the story of radhe 🤣🤣🤣	Not Tulu
SA_TU_854	wow sweet song yr lovely bro	Not Tulu
SA_TU_855	nikulu materla ullaratta upload malpule kapikadrena old drama	Mixed
SA_TU_856	superb really loved it👌👌👍👍🤘🤘😂😂😂	Not Tulu
SA_TU_857	kl ಟ್ವಿಟರ್ ಅಭಿಯಾನೊಗು ನಿಕಲ್ನ ಬೆರಿಬಲೊ ಉಪ್ಪಡ್ 	Neutral
SA_TU_858	i dnt feel nice show  of them	Not Tulu
SA_TU_859	meen mathra 100rs da gethonu 😂kure	Neutral
SA_TU_860	kannkatt 6 batthija	Neutral
SA_TU_861	incha ippare balli	Neutral
SA_TU_862	2024 still watching no boring ❤	Not Tulu
SA_TU_863	oit streaming 	Mixed
SA_TU_864	sir err  areg panodchi err aren thopale	Not Tulu
SA_TU_865	bari sokuda comidy very super	Positive
SA_TU_866	please make tulu comedy program	Not Tulu
SA_TU_867	"ಮಂಜಲ್‌ದ ಇರೆತ್ತ ಗಟ್ಟಿ ಇಜ್ಜಿಡ ಮಂಜಲ್ದ ಇರೆತ್ತ ಅಡ್ಯೆ ತುಳುನಾಡ್‌ದ ಒಂಜಿ ಇಷ್ಟದ ಚೀಪೆದ ತೆನಸ್ ಮಂಜಲ್ದ ಇರೆ ಅರಿ ತಾರಾಯಿ ಬೊಕ್ಕ ಬೆಲ್ಲನ್ ಗಲಸುದ್ ಉಂದೆನ್ ಮಲ್ಪುವೆರ್


 "	Neutral
SA_TU_868	930 music yer padni 🤣🤣🤣	Neutral
SA_TU_869	mac book gethoniyaru marre awwoli yedde kass maltharu atha	Neutral
SA_TU_870	song  nepali	Not Tulu
SA_TU_871	धेरै राम्रो छ अझै राम्रो गितहरू सुन्न पाईन्छ अाँसा️	Not Tulu
SA_TU_872	"ತುಲು ರಾಜ್ಯ ಬಾಸೆ ಆಪಿನ ಬಗ್ಗೆ ಪಾತೆರಕತೆ



 kl "	Not Tulu
SA_TU_873	really santhuwanna c u😊👍	Not Tulu
SA_TU_874	ವಿಜಯಣ್ಣ ಈರೆಗ್ ಸೆಲ್ಯೂಟ್ ಜೈ ಹಿಂದ್	Mixed
SA_TU_875	ಬಾರಿ ಎಡ್ಡೆ ಕಾಮಿಡಿ	Positive
SA_TU_876	bro lapda stiker ondu deidare	Mixed
SA_TU_877	"ಆಳ್ವಾಸ್ ಕಾಲೇಜ್‌ಡ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ತುಲು ಲಿಪಿ ಪರೀಕ್ಷೆ



 
          "	Neutral
SA_TU_878	👌👌 spr  top editing u gays are amazing	Positive
SA_TU_879	edde undu baari edde acting malter but ee story malayalam movie undu	Positive
SA_TU_880	eer enchene comedy malthar malthar	Positive
SA_TU_881	ಎಂಚಿ ಸಾವ್ ಮರ್ರೆ‌	Neutral
SA_TU_882	jai thulunadu jai thuluvazzz solmelu	Positive
SA_TU_883	enough is enough ynkleg santhu n thuvode 😣😂😂	Not Tulu
SA_TU_884	bale bale jawanyere	Positive
SA_TU_885	bhagavathara voice chenglishnagidestoryyalli thirulu ella	Not Tulu
SA_TU_886	warre wa mathernla acting sprrrbbbbbbbb thulunadda spr starsmusth comedy t kattappetop sir	Positive
SA_TU_887	ಸಂತುನ  ಮೊನೆಗೂ  ಪಾಡಿನ ಚಡ್ಡಿ  ಪೊಸತ್ ಪರತಾ	Negative
SA_TU_888	telipadu kerper mokul 	Mixed
SA_TU_889	yeereg boda kenandayer boad panper dethonnaga radd2  dethonodu😊yepala onjiye onji plate dethonva😂	Negative
SA_TU_890	ola kodade piridja  andu petha godhe athnd 😂😂😂😂😂	Negative
SA_TU_891	congratulations mohan sir priya maam and the entire team ❤️🎉	Not Tulu
SA_TU_892	che bangady sir ijjeraa	Mixed
SA_TU_893	day by daythe quality of videos are getting betterkudos to you guys	Not Tulu
SA_TU_894	godthat chapa chapa sound when you eat 🤮	Neutral
SA_TU_895	ವಿಶಾಲ್ ಗ್ ಶೌರ್ಯ ಪ್ರಶಸ್ತಿ ಕೊರೊಡು😂 ಎಂಚ ಸದಿಪನ ಮಾರ್ರೇ	Mixed
SA_TU_896	masth yedde aathnd a ajje yepola beribudayer naman	Positive
SA_TU_897	649 first ge areg kena yedde athund 😂	Mixed
SA_TU_898	papa ayana pukuli nadd korle mare udchande eth dina anda papa😂😂😂	Neutral
SA_TU_899	"ಬೆನ್ನಿದ ಬೀರೆ ಅಮೈ ಮಹಾಲಿಂಗ ನಾಯ್ಕೆರೆಗ್ ಪದ್ಮಶ್ರೀ ಮಾನಾದಿಗೆ ಪಡೆಯಿನೆಕ್ ಎಡ್ಡೆಪು ಬಯಕೊಂದುಲ್ಲ

ಪದ್ಮಶ್ರೀ "	Not Tulu
SA_TU_900	imbe kande guddege popuna danealle maya athininadondulle	Neutral
SA_TU_901	mangalorean 5 second	Mixed
SA_TU_902	yenchi sav bro pukuli nana la thikijia 😂👌	Neutral
SA_TU_903	jai tulunad jai tuluvas ❤️😍	Positive
SA_TU_904	swami ajja kapule	Positive
SA_TU_905	poyyada lorry  forever  love from oman 	Not Tulu
SA_TU_906	acting onji choorula gotthijjandu dabba	Mixed
SA_TU_907	next song d kunne maya apundandh😂😂😂😂	Neutral
SA_TU_908	"rt rajashree ತುಳುನಾಡ ಬಗೆಟ್ ಎನ್ನ ರಡ್ಡ್ ಪಾತೆರ
words credit  kk pejavar  naveen kumar perara amp  

 …"	Neutral
SA_TU_909	csk da bagge vedio malpule	Negative
SA_TU_910	kattapppaaa bahubalin daaye kerni 🤪🤪 kattappa onthey paneet maipule	Neutral
SA_TU_911	"ಬಲೆ‌ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ

      "	Neutral
SA_TU_912	tiktok मा धेरै viral भाको गीतको youtube भ्युज त छैन त omg	Neutral
SA_TU_913	austine dsouza kuwait	Not Tulu
SA_TU_914	i like mik❤️😍	Not Tulu
SA_TU_915	ಸಂತು ನು ತೋಜುಪಳೆ 100000 subscriber ಅಂಡ	Neutral
SA_TU_916	"ಇಸ್ವ ತುಲು ಬರವು ದಿನೊತಾನಿ ತುಲು ಲಿಪಿ ಸರ್ಟಿಪಿಕೇಟ್


             "	Neutral
SA_TU_917	dheeraj  prashanthanna super jugalbandi	Positive
SA_TU_918	congratulations mik team 🏅	Not Tulu
SA_TU_919	eeru tik tok video malpule	Positive
SA_TU_920	aaath la bodha ijja marre av encha maya ayna😂	Negative
SA_TU_921	kusal da ottugu baari edde kebi paatera korthar porlathnd	Mixed
SA_TU_922	inittha yakshagana soku athnd	Positive
SA_TU_923	poki povi dada povi nadhundu	Neutral
SA_TU_924	my love  ko  nick name  pukuli	Not Tulu
SA_TU_925	highest viewers from mangalore and udupi🤣🤣🤣	Not Tulu
SA_TU_926	"ಕುಡರಿ ಕನಕ್ ಪೂಲ್ಯೆರ ಗಲಸುವೆರ್


 "	Neutral
SA_TU_927	kitta kitta song	Neutral
SA_TU_928	anyways this is pukuli touching song 😂😂	Not Tulu
SA_TU_929	best of luck brother script sakath barepar eer	Not Tulu
SA_TU_930	charan yalle pathalla bande ava 😜	Not Tulu
SA_TU_931	its very famous in mangalore yaar tumhara voice bhohot accha h	Not Tulu
SA_TU_932	baari shokuda comedy prashamsa kaup super jodi	Positive
SA_TU_933	super song from mangalore	Not Tulu
SA_TU_934	"ಸೋಮೇಶ್ವರದ ಸೋಮನಾಥ ದೇವಲ್ಯ 12 ಶಿವಕ್ಷೇತ್ರೊಲೆಡ್ ಒಂಜಿ
ನಮ್ಮಊರು
 "	Neutral
SA_TU_935	arpith anna super erna acting bainkara undu marre sharan …all the best your team	Positive
SA_TU_936	वाउ पुकुलि माया वाउ वाउ	Neutral
SA_TU_937	what is this sir where old artists 0000000	Not Tulu
SA_TU_938	nepal to mangaloreudupi 😅😅	Not Tulu
SA_TU_939	byarleg onji msg korle agulupettha kaikanji kerdu duddu malpuver agaleg onji msg korle plzzz	Neutral
SA_TU_940	vamanjooranna suprr comedy	Mixed
